Data Medicao;TEMPERATURA MEDIA, MENSAL (AUT)(°C);Nome;Codigo Estacao;Latitude;Longitude;Y;X;Ano
3/31/2014;20,79637; BARRA DO TURVO; A760;-2496277777;-4841638888;-24,96277777;-48,41638888;2014
4/30/2014;18,42099; BARRA DO TURVO; A761;-2496277777;-4841638888;-24,96277777;-48,41638888;2014
5/31/2014;16,434442; BARRA DO TURVO; A762;-2496277777;-4841638888;-24,96277777;-48,41638888;2014
6/30/2014;15,632708; BARRA DO TURVO; A763;-2496277777;-4841638888;-24,96277777;-48,41638888;2014
7/31/2014;13,775461; BARRA DO TURVO; A764;-2496277777;-4841638888;-24,96277777;-48,41638888;2014
8/31/2014;15,110074; BARRA DO TURVO; A765;-2496277777;-4841638888;-24,96277777;-48,41638888;2014
9/30/2014;16,512951; BARRA DO TURVO; A766;-2496277777;-4841638888;-24,96277777;-48,41638888;2014
10/31/2014;18,538819; BARRA DO TURVO; A767;-2496277777;-4841638888;-24,96277777;-48,41638888;2014
11/30/2014;19,411383; BARRA DO TURVO; A768;-2496277777;-4841638888;-24,96277777;-48,41638888;2014
12/31/2014;21,327685; BARRA DO TURVO; A769;-2496277777;-4841638888;-24,96277777;-48,41638888;2014
1/31/2015;22,797385; BARRA DO TURVO; A770;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
2/28/2015;21,717392; BARRA DO TURVO; A771;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
3/31/2015;20,380726; BARRA DO TURVO; A772;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
4/30/2015;18,409995; BARRA DO TURVO; A773;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
5/31/2015;16,571987; BARRA DO TURVO; A774;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
6/30/2015;15,574053; BARRA DO TURVO; A775;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
7/31/2015;15,272024; BARRA DO TURVO; A776;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
8/31/2015;16,507729; BARRA DO TURVO; A777;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
9/30/2015;18,37001; BARRA DO TURVO; A778;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
10/31/2015;18,225694; BARRA DO TURVO; A779;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
11/30/2015;19,457591; BARRA DO TURVO; A780;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
12/31/2015;21,738803; BARRA DO TURVO; A781;-2496277777;-4841638888;-24,96277777;-48,41638888;2015
1/31/2016;21,224322; BARRA DO TURVO; A782;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
2/29/2016;22,498788; BARRA DO TURVO; A783;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
3/31/2016;21,01548; BARRA DO TURVO; A784;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
4/30/2016;20,878472; BARRA DO TURVO; A785;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
5/31/2016;15,382661; BARRA DO TURVO; A786;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
6/30/2016;11,40994; BARRA DO TURVO; A787;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
7/31/2016;13,470565; BARRA DO TURVO; A788;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
8/31/2016;14,17164; BARRA DO TURVO; A789;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
9/30/2016;15,413472; BARRA DO TURVO; A790;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
10/31/2016;17,261115; BARRA DO TURVO; A791;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
11/30/2016;18,30375; BARRA DO TURVO; A792;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
12/31/2016;20,739113; BARRA DO TURVO; A793;-2496277777;-4841638888;-24,96277777;-48,41638888;2016
1/31/2017;21,686822; BARRA DO TURVO; A794;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
2/28/2017;22,431535; BARRA DO TURVO; A795;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
3/31/2017;20,232437; BARRA DO TURVO; A796;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
4/30/2017;18,165556; BARRA DO TURVO; A797;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
5/31/2017;17,150672; BARRA DO TURVO; A798;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
6/30/2017;14,820278; BARRA DO TURVO; A799;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
7/31/2017;13,117876; BARRA DO TURVO; A800;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
8/31/2017;14,982661; BARRA DO TURVO; A801;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
9/30/2017;17,977639; BARRA DO TURVO; A802;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
10/31/2017;18,35914; BARRA DO TURVO; A803;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
11/30/2017;18,180332; BARRA DO TURVO; A804;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
12/31/2017;20,45793; BARRA DO TURVO; A805;-2496277777;-4841638888;-24,96277777;-48,41638888;2017
1/31/2018;21,258871; BARRA DO TURVO; A806;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
2/28/2018;20,0875; BARRA DO TURVO; A807;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
3/31/2018;21,436828; BARRA DO TURVO; A808;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
4/30/2018;18,945556; BARRA DO TURVO; A809;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
5/31/2018;16,395833; BARRA DO TURVO; A810;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
6/30/2018;14,845139; BARRA DO TURVO; A811;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
7/31/2018;14,534812; BARRA DO TURVO; A812;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
8/31/2018;13,967876; BARRA DO TURVO; A813;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
9/30/2018;16,77875; BARRA DO TURVO; A814;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
10/31/2018;17,626075; BARRA DO TURVO; A815;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
11/30/2018;18,985833; BARRA DO TURVO; A816;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
12/31/2018;21,319583; BARRA DO TURVO; A817;-2496277777;-4841638888;-24,96277777;-48,41638888;2018
1/31/2019;23,245161; BARRA DO TURVO; A818;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
2/28/2019;21,178972; BARRA DO TURVO; A819;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
3/31/2019;20,73684; BARRA DO TURVO; A820;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
4/30/2019;19,865199; BARRA DO TURVO; A821;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
5/31/2019;18,175; BARRA DO TURVO; A822;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
6/30/2019;15,742778; BARRA DO TURVO; A823;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
7/31/2019;13,425538; BARRA DO TURVO; A824;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
8/31/2019;14,311693; BARRA DO TURVO; A825;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
9/30/2019;16,4125; BARRA DO TURVO; A826;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
10/31/2019;19,282661; BARRA DO TURVO; A827;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
11/30/2019;19,925; BARRA DO TURVO; A828;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
12/31/2019;; BARRA DO TURVO; A829;-2496277777;-4841638888;-24,96277777;-48,41638888;2019
1/31/2020;; BARRA DO TURVO; A830;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
2/29/2020;; BARRA DO TURVO; A831;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
3/31/2020;; BARRA DO TURVO; A832;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
4/30/2020;; BARRA DO TURVO; A833;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
5/31/2020;; BARRA DO TURVO; A834;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
6/30/2020;; BARRA DO TURVO; A835;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
7/31/2020;; BARRA DO TURVO; A836;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
8/31/2020;; BARRA DO TURVO; A837;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
9/30/2020;; BARRA DO TURVO; A838;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
10/31/2020;; BARRA DO TURVO; A839;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
11/30/2020;; BARRA DO TURVO; A840;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
12/31/2020;; BARRA DO TURVO; A841;-2496277777;-4841638888;-24,96277777;-48,41638888;2020
1/31/2021;; BARRA DO TURVO; A842;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
2/28/2021;; BARRA DO TURVO; A843;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
3/31/2021;; BARRA DO TURVO; A844;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
4/30/2021;; BARRA DO TURVO; A845;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
5/31/2021;; BARRA DO TURVO; A846;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
6/30/2021;; BARRA DO TURVO; A847;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
7/31/2021;; BARRA DO TURVO; A848;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
8/31/2021;; BARRA DO TURVO; A849;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
9/30/2021;; BARRA DO TURVO; A850;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
10/31/2021;; BARRA DO TURVO; A851;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
11/30/2021;; BARRA DO TURVO; A852;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
12/31/2021;; BARRA DO TURVO; A853;-2496277777;-4841638888;-24,96277777;-48,41638888;2021
1/31/2022;; BARRA DO TURVO; A854;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
2/28/2022;; BARRA DO TURVO; A855;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
3/31/2022;; BARRA DO TURVO; A856;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
4/30/2022;18,418717; BARRA DO TURVO; A857;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
5/31/2022;14,868773; BARRA DO TURVO; A858;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
6/30/2022;13,955833; BARRA DO TURVO; A859;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
7/31/2022;15,144355; BARRA DO TURVO; A860;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
8/31/2022;14,171774; BARRA DO TURVO; A861;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
9/30/2022;13,949583; BARRA DO TURVO; A862;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
10/31/2022;17,855107; BARRA DO TURVO; A863;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
11/30/2022;17,08529; BARRA DO TURVO; A864;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
12/31/2022;20,035081; BARRA DO TURVO; A865;-2496277777;-4841638888;-24,96277777;-48,41638888;2022
1/31/2023;21,058333; BARRA DO TURVO; A866;-2496277777;-4841638888;-24,96277777;-48,41638888;2023
1/31/2013;24,010484; BARRETOS; A748;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
2/28/2013;24,268899; BARRETOS; A749;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
3/31/2013;24,039655; BARRETOS; A750;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
4/30/2013;21,70375; BARRETOS; A751;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
5/31/2013;20,266263; BARRETOS; A752;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
6/30/2013;20,170846; BARRETOS; A753;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
7/31/2013;18,477151; BARRETOS; A754;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
8/31/2013;19,936425; BARRETOS; A755;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
9/30/2013;22,607778; BARRETOS; A756;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
10/31/2013;23,646371; BARRETOS; A757;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
11/30/2013;24,114722; BARRETOS; A758;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
12/31/2013;25,122581; BARRETOS; A759;-2055916666;-4854499999;-20,55916666;-48,54499999;2013
1/31/2014;25,932258; BARRETOS; A760;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
2/28/2014;26,113542; BARRETOS; A761;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
3/31/2014;24,641936; BARRETOS; A762;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
4/30/2014;23,425139; BARRETOS; A763;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
5/31/2014;20,112634; BARRETOS; A764;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
6/30/2014;20,15125; BARRETOS; A765;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
7/31/2014;19,41707; BARRETOS; A766;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
8/31/2014;22,181317; BARRETOS; A767;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
9/30/2014;24,354444; BARRETOS; A768;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
10/31/2014;26,207796; BARRETOS; A769;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
11/30/2014;25,199167; BARRETOS; A770;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
12/31/2014;24,742608; BARRETOS; A771;-2055916666;-4854499999;-20,55916666;-48,54499999;2014
1/31/2015;26,66714; BARRETOS; A772;-2055916666;-4854499999;-20,55916666;-48,54499999;2015
2/28/2015;24,57872; BARRETOS; A773;-2055916666;-4854499999;-20,55916666;-48,54499999;2015
